BEGIN
CREATE TABLE
INSERT 0 940
 rk  |       school        | div |  str  | park  |  ofs  |  dfs  |  sos  
  35 | Coastal Caro.       |   1 | 1.594 | 1.022 | 1.321 | 0.829 | 1.089
  36 | Iowa                |   1 | 1.589 | 0.973 | 1.089 | 0.685 | 1.058
  37 | Col. of Charleston  |   1 | 1.585 | 1.078 | 1.274 | 0.804 | 1.019
  38 | Ohio St.            |   1 | 1.583 | 0.980 | 1.179 | 0.745 | 1.090
  39 | South Carolina      |   1 | 1.575 | 0.966 | 1.220 | 0.775 | 1.158
  40 | Indiana             |   1 | 1.569 | 1.044 | 1.162 | 0.740 | 1.124
  41 | Alabama             |   1 | 1.554 | 0.937 | 1.220 | 0.785 | 1.171
  42 | Missouri            |   1 | 1.553 | 1.041 | 1.075 | 0.692 | 1.152
  42 | La.-Lafayette       |   1 | 1.553 | 0.954 | 1.228 | 0.791 | 1.043
  44 | Arizona             |   1 | 1.550 | 1.208 | 1.093 | 0.705 | 1.097
  45 | Clemson             |   1 | 1.546 | 1.040 | 1.284 | 0.831 | 1.124
  46 | Texas Tech          |   1 | 1.545 | 1.151 | 1.109 | 0.718 | 1.129
  47 | Oklahoma            |   1 | 1.530 | 1.102 | 1.134 | 0.741 | 1.125
  48 | Texas               |   1 | 1.528 | 0.858 | 1.136 | 0.743 | 1.135
  49 | Nebraska            |   1 | 1.517 | 0.962 | 1.071 | 0.706 | 1.113
  50 | Michigan            |   1 | 1.498 | 0.954 | 1.291 | 0.862 | 1.077
  51 | Georgia             |   1 | 1.475 | 1.021 | 1.127 | 0.764 | 1.161
  52 | San Diego           |   1 | 1.471 | 1.035 | 1.171 | 0.796 | 1.084
  53 | San Diego St.       |   1 | 1.467 | 1.063 | 1.213 | 0.827 | 1.082
  53 | Southeastern La.    |   1 | 1.467 | 1.042 | 1.204 | 0.821 | 0.998
  55 | New Mexico          |   1 | 1.463 | 1.336 | 1.201 | 0.821 | 1.094
  56 | Arizona St.         |   1 | 1.461 | 1.098 | 1.220 | 0.835 | 1.180
  57 | Washington          |   1 | 1.457 | 0.920 | 1.079 | 0.740 | 1.117
  58 | Central Mich.       |   1 | 1.455 | 1.027 | 1.224 | 0.842 | 0.978
  59 | Bradley             |   1 | 1.453 | 0.965 | 1.076 | 0.740 | 1.075
  60 | Oregon              |   1 | 1.444 | 0.881 | 1.263 | 0.875 | 1.106
  61 | CSUN                |   1 | 1.438 | 1.102 | 0.969 | 0.674 | 1.076
  62 | Kentucky            |   1 | 1.435 | 1.075 | 1.164 | 0.811 | 1.150
  63 | Michigan St.        |   1 | 1.434 | 1.027 | 1.163 | 0.812 | 1.093
  64 | UTSA                |   1 | 1.432 | 1.136 | 1.243 | 0.868 | 1.091
  65 | Radford             |   1 | 1.431 | 1.109 | 1.124 | 0.785 | 1.025
  66 | UC Irvine           |   1 | 1.413 | 0.873 | 1.313 | 0.929 | 1.126
  67 | Southeast Mo. St.   |   1 | 1.400 | 1.068 | 1.286 | 0.919 | 0.992
  67 | Kansas St.          |   1 | 1.400 | 1.000 | 1.168 | 0.834 | 1.161
  69 | UCF                 |   1 | 1.398 | 0.946 | 1.308 | 0.936 | 1.109
  70 | Loyola Marymount    |   1 | 1.387 | 1.095 | 1.012 | 0.729 | 1.066
  71 | East Carolina       |   1 | 1.385 | 0.971 | 1.065 | 0.769 | 1.090
  72 | South Ala.          |   1 | 1.381 | 1.063 | 0.993 | 0.719 | 1.026
  73 | VCU                 |   1 | 1.375 | 1.012 | 0.999 | 0.726 | 0.978
  74 | Fresno St.          |   1 | 1.373 | 1.034 | 1.064 | 0.775 | 1.115
  75 | Ole Miss            |   1 | 1.365 | 0.985 | 1.166 | 0.854 | 1.199
  76 | UAB                 |   1 | 1.358 | 0.984 | 0.988 | 0.728 | 1.092
  77 | Tennessee           |   1 | 1.356 | 1.022 | 1.021 | 0.753 | 1.170
  78 | Tulane              |   1 | 1.347 | 0.918 | 0.967 | 0.718 | 1.110
  79 | Long Beach St.      |   1 | 1.344 | 0.824 | 1.022 | 0.761 | 1.135
  80 | UNCW                |   1 | 1.335 | 0.983 | 1.299 | 0.973 | 1.026
  81 | Liberty             |   1 | 1.330 | 0.968 | 1.079 | 0.811 | 1.051
  82 | Gonzaga             |   1 | 1.329 | 0.984 | 1.117 | 0.841 | 1.070
  83 | Memphis             |   1 | 1.320 | 0.972 | 1.103 | 0.836 | 1.054
  84 | FIU                 |   1 | 1.319 | 1.065 | 1.119 | 0.849 | 1.084
  85 | South Fla.          |   1 | 1.311 | 1.059 | 1.064 | 0.811 | 1.123
  86 | Indiana St.         |   1 | 1.309 | 1.081 | 1.063 | 0.812 | 1.103
  87 | Duke                |   1 | 1.303 | 0.939 | 1.008 | 0.773 | 1.096
  88 | Creighton           |   1 | 1.301 | 0.955 | 1.064 | 0.818 | 1.030
  89 | Mississippi St.     |   1 | 1.277 | 0.984 | 1.125 | 0.881 | 1.163
  90 | Columbia            |   1 | 1.274 | 1.005 | 1.190 | 0.934 | 0.959
  91 | Georgia Tech        |   1 | 1.273 | 1.040 | 1.152 | 0.904 | 1.136
  92 | Lipscomb            |   1 | 1.269 | 1.038 | 0.986 | 0.777 | 1.030
  93 | UC Davis            |   1 | 1.257 | 0.882 | 1.261 | 1.003 | 1.052
  94 | Cal Poly            |   1 | 1.253 | 0.983 | 1.214 | 0.969 | 1.092
  95 | Old Dominion        |   1 | 1.247 | 1.024 | 1.078 | 0.864 | 1.088
  96 | High Point          |   1 | 1.243 | 0.955 | 1.054 | 0.848 | 1.019
  97 | Boston College      |   1 | 1.237 | 0.993 | 1.024 | 0.828 | 1.079
  98 | West Virginia       |   1 | 1.226 | 1.040 | 1.056 | 0.862 | 1.099
  99 | Pepperdine          |   1 | 1.224 | 0.875 | 1.192 | 0.974 | 1.097
 100 | Illinois St.        |   1 | 1.221 | 0.932 | 1.232 | 1.009 | 1.061
 101 | Stony Brook         |   1 | 1.219 | 1.042 | 1.075 | 0.882 | 0.937
 102 | Wake Forest         |   1 | 1.217 | 1.110 | 1.200 | 0.986 | 1.109
 103 | St. John's (NY)     |   1 | 1.210 | 1.012 | 1.093 | 0.904 | 0.979
 104 | Wichita St.         |   1 | 1.207 | 0.964 | 1.247 | 1.033 | 1.145
 105 | CSU Bakersfield     |   1 | 1.206 | 1.051 | 0.995 | 0.825 | 0.981
 106 | Arkansas St.        |   1 | 1.203 | 0.931 | 1.196 | 0.994 | 1.062
 106 | Western Ky.         |   1 | 1.203 | 1.024 | 1.127 | 0.937 | 1.111
 108 | Stanford            |   1 | 1.191 | 0.939 | 1.087 | 0.913 | 1.181
 109 | Belmont             |   1 | 1.185 | 0.976 | 1.275 | 1.075 | 1.018
 110 | Milwaukee           |   1 | 1.182 | 0.920 | 1.170 | 0.990 | 0.960
 110 | FGCU                |   1 | 1.182 | 0.942 | 1.083 | 0.916 | 1.065
 112 | Houston Baptist     |   1 | 1.181 | 1.188 | 0.845 | 0.715 | 1.032
 113 | Northwestern St.    |   1 | 1.176 | 0.930 | 1.060 | 0.901 | 1.007
 114 | Evansville          |   1 | 1.175 | 0.984 | 1.168 | 0.994 | 1.052
 115 | Mercer              |   1 | 1.173 | 1.082 | 1.078 | 0.919 | 1.000
 116 | Sam Houston St.     |   1 | 1.167 | 1.029 | 1.020 | 0.874 | 1.019
 117 | San Francisco       |   1 | 1.149 | 1.013 | 0.931 | 0.810 | 1.062
 118 | Saint Louis         |   1 | 1.148 | 1.036 | 1.111 | 0.968 | 0.971
 119 | Ill.-Chicago        |   1 | 1.147 | 0.972 | 1.092 | 0.952 | 0.967
 120 | Winthrop            |   1 | 1.146 | 0.970 | 1.037 | 0.906 | 0.991
 121 | Stetson             |   1 | 1.145 | 1.007 | 1.063 | 0.928 | 1.052
 122 | BYU                 |   1 | 1.143 | 1.256 | 1.113 | 0.974 | 1.055
 123 | Central Ark.        |   1 | 1.132 | 1.074 | 1.035 | 0.915 | 1.017
 124 | Nicholls St.        |   1 | 1.129 | 0.907 | 0.853 | 0.755 | 1.020
 125 | Ohio                |   1 | 1.124 | 1.099 | 1.121 | 0.997 | 0.965
 126 | Baylor              |   1 | 1.123 | 1.020 | 0.971 | 0.865 | 1.177
 127 | Virginia Tech       |   1 | 1.121 | 1.143 | 1.050 | 0.937 | 1.102
 128 | Campbell            |   1 | 1.119 | 1.043 | 1.032 | 0.922 | 1.037
 129 | Kansas              |   1 | 1.114 | 1.073 | 1.126 | 1.011 | 1.157
 129 | Washington St.      |   1 | 1.114 | 1.084 | 0.856 | 0.769 | 1.095
 131 | Louisiana Tech      |   1 | 1.113 | 1.044 | 1.017 | 0.913 | 1.060
 132 | Kennesaw St.        |   1 | 1.105 | 1.015 | 1.049 | 0.949 | 1.051
 133 | Samford             |   1 | 1.104 | 1.015 | 1.241 | 1.124 | 1.027
 134 | Jacksonville St.    |   1 | 1.103 | 0.992 | 1.215 | 1.101 | 0.988
 135 | South Dakota St.    |   1 | 1.097 | 1.074 | 1.081 | 0.986 | 0.918
 136 | Morehead St.        |   1 | 1.082 | 1.395 | 1.185 | 1.096 | 0.975
 137 | Troy                |   1 | 1.075 | 1.037 | 0.907 | 0.843 | 1.042
 137 | Grand Canyon        |   1 | 1.075 | 1.072 | 0.978 | 0.910 | 1.004
 139 | Jacksonville        |   1 | 1.072 | 1.046 | 1.117 | 1.042 | 1.019
 140 | Kent St.            |   1 | 1.061 | 1.028 | 0.932 | 0.879 | 0.975
 141 | Wofford             |   1 | 1.060 | 1.046 | 1.073 | 1.012 | 0.948
 142 | Ga. Southern        |   1 | 1.058 | 1.118 | 0.941 | 0.890 | 1.058
 143 | Santa Clara         |   1 | 1.056 | 1.028 | 0.946 | 0.895 | 1.070
 144 | Texas-Arlington     |   1 | 1.053 | 0.910 | 1.042 | 0.989 | 1.089
 144 | La.-Monroe          |   1 | 1.053 | 1.033 | 0.947 | 0.899 | 1.005
 146 | Rider               |   1 | 1.045 | 0.996 | 1.061 | 1.016 | 0.922
 147 | Middle Tenn.        |   1 | 1.044 | 1.085 | 0.998 | 0.956 | 1.089
 147 | Bryant              |   1 | 1.044 | 0.941 | 1.139 | 1.091 | 0.866
 149 | Sacramento St.      |   1 | 1.042 | 0.930 | 0.832 | 0.798 | 0.972
 150 | UNLV                |   1 | 1.025 | 1.225 | 0.886 | 0.865 | 1.079
 151 | Akron               |   1 | 1.024 | 0.991 | 0.899 | 0.878 | 0.969
 151 | Charlotte           |   1 | 1.024 | 1.015 | 0.975 | 0.952 | 1.111
 151 | Utah                |   1 | 1.024 | 1.105 | 1.008 | 0.984 | 1.142
 154 | Alabama St.         |   1 | 1.021 | 1.014 | 1.159 | 1.135 | 0.895
 155 | Austin Peay         |   1 | 1.020 | 1.149 | 1.097 | 1.076 | 0.979
 155 | Texas St.           |   1 | 1.020 | 1.063 | 1.107 | 1.085 | 1.085
 157 | McNeese St.         |   1 | 1.013 | 1.014 | 0.897 | 0.886 | 1.016
 157 | Penn St.            |   1 | 1.013 | 0.978 | 1.072 | 1.058 | 1.052
 157 | Seton Hall          |   1 | 1.013 | 0.898 | 0.943 | 0.931 | 0.975
 160 | Pittsburgh          |   1 | 1.011 | 1.040 | 0.966 | 0.956 | 1.108
 161 | Seattle             |   1 | 1.003 | 0.923 | 0.947 | 0.944 | 0.953
 162 | Penn                |   1 | 0.997 | 0.963 | 0.894 | 0.897 | 0.904
 163 | Hawaii              |   1 | 0.995 | 0.825 | 0.931 | 0.935 | 1.083
 164 | Rhode Island        |   1 | 0.993 | 0.880 | 0.993 | 1.000 | 0.987
 164 | Furman              |   1 | 0.993 | 1.142 | 1.055 | 1.063 | 1.003
 166 | UMBC                |   1 | 0.991 | 1.132 | 0.880 | 0.888 | 0.880
 167 | Ball St.            |   1 | 0.989 | 1.108 | 1.056 | 1.068 | 0.989
 168 | Richmond            |   1 | 0.987 | 1.017 | 1.069 | 1.083 | 0.930
 169 | Canisius            |   1 | 0.986 | 1.102 | 1.052 | 1.067 | 0.901
 170 | St. Mary's (CA)     |   1 | 0.972 | 0.942 | 1.015 | 1.044 | 1.034
 171 | Minnesota           |   1 | 0.970 | 0.876 | 1.034 | 1.066 | 1.079
 172 | A&M-Corpus Christi  |   1 | 0.966 | 1.033 | 0.862 | 0.893 | 0.991
 173 | Holy Cross          |   1 | 0.962 | 0.904 | 0.862 | 0.896 | 0.920
 174 | Citadel             |   1 | 0.950 | 0.955 | 1.010 | 1.064 | 1.011
 175 | Davidson            |   1 | 0.939 | 1.121 | 1.015 | 1.082 | 0.979
 176 | Georgia St.         |   1 | 0.936 | 1.179 | 0.895 | 0.956 | 1.006
 177 | Purdue              |   1 | 0.931 | 0.921 | 1.012 | 1.087 | 1.081
 178 | Toledo              |   1 | 0.926 | 1.018 | 0.816 | 0.881 | 1.010
 179 | Valparaiso          |   1 | 0.924 | 0.891 | 0.986 | 1.067 | 0.979
 180 | Bowling Green       |   1 | 0.923 | 1.204 | 0.900 | 0.975 | 0.960
 181 | Delaware            |   1 | 0.919 | 1.160 | 0.964 | 1.049 | 0.942
 181 | Georgetown          |   1 | 0.919 | 1.011 | 0.901 | 0.980 | 0.943
 183 | Air Force           |   1 | 0.917 | 1.416 | 0.850 | 0.926 | 1.006
 184 | UNCG                |   1 | 0.916 | 1.142 | 1.028 | 1.122 | 0.996
 185 | Western Mich.       |   1 | 0.913 | 0.982 | 0.920 | 1.007 | 0.967
 186 | Marshall            |   1 | 0.906 | 1.060 | 0.825 | 0.910 | 1.045
 187 | Butler              |   1 | 0.900 | 1.000 | 0.981 | 1.089 | 0.968
 188 | Texas Southern      |   1 | 0.889 | 1.110 | 0.857 | 0.965 | 0.880
 189 | Appalachian St.     |   1 | 0.887 | 1.216 | 0.921 | 1.038 | 1.038
 190 | Rutgers             |   1 | 0.884 | 0.901 | 1.058 | 1.197 | 1.075
 191 | Navy                |   1 | 0.883 | 0.902 | 0.840 | 0.951 | 0.816
 192 | Dartmouth           |   1 | 0.881 | 0.916 | 0.841 | 0.954 | 0.971
 193 | Northwestern        |   1 | 0.878 | 0.949 | 0.991 | 1.129 | 1.083
 194 | Presbyterian        |   1 | 0.873 | 1.021 | 1.031 | 1.180 | 0.994
 195 | Elon                |   1 | 0.872 | 1.093 | 1.073 | 1.230 | 1.015
 196 | George Mason        |   1 | 0.865 | 0.976 | 0.967 | 1.119 | 0.942
 197 | George Washington   |   1 | 0.860 | 0.969 | 0.797 | 0.927 | 0.895
 198 | Longwood            |   1 | 0.859 | 0.996 | 0.927 | 1.079 | 1.001
 198 | Lamar               |   1 | 0.859 | 0.918 | 0.848 | 0.987 | 0.979
 200 | East Tenn. St.      |   1 | 0.856 | 1.195 | 1.006 | 1.176 | 0.997
 201 | La Salle            |   1 | 0.855 | 1.047 | 0.972 | 1.137 | 0.920
 202 | Tennessee Tech      |   1 | 0.854 | 1.137 | 1.017 | 1.191 | 0.988
 203 | Saint Joseph's      |   1 | 0.850 | 1.025 | 0.965 | 1.135 | 0.942
 204 | Cincinnati          |   1 | 0.847 | 1.053 | 0.970 | 1.145 | 1.111
 204 | Abilene Christian   |   1 | 0.847 | 0.965 | 0.918 | 1.083 | 1.046
 206 | William & Mary      |   1 | 0.839 | 1.088 | 0.908 | 1.082 | 0.966
 207 | Western Caro.       |   1 | 0.835 | 1.240 | 1.028 | 1.231 | 1.003
 207 | Gardner-Webb        |   1 | 0.835 | 1.028 | 0.734 | 0.879 | 0.970
 209 | Fordham             |   1 | 0.832 | 0.940 | 0.979 | 1.177 | 0.954
 210 | VMI                 |   1 | 0.824 | 1.120 | 0.994 | 1.207 | 0.987
 211 | IPFW                |   1 | 0.822 | 1.070 | 0.994 | 1.208 | 0.941
 212 | Ark.-Pine Bluff     |   1 | 0.812 | 1.053 | 0.921 | 1.133 | 0.854
 213 | Charleston So.      |   1 | 0.810 | 1.123 | 0.809 | 0.999 | 0.995
 213 | SIUE                |   1 | 0.810 | 0.944 | 0.996 | 1.230 | 1.003
 215 | Stephen F. Austin   |   1 | 0.803 | 0.917 | 0.966 | 1.202 | 1.035
 216 | Xavier              |   1 | 0.797 | 0.985 | 0.856 | 1.073 | 1.015
 217 | UNC Asheville       |   1 | 0.795 | 1.127 | 1.007 | 1.267 | 1.005
 218 | Alabama A&M         |   1 | 0.791 | 1.078 | 0.914 | 1.156 | 0.897
 219 | Pacific             |   1 | 0.789 | 0.948 | 0.940 | 1.191 | 1.075
 220 | Omaha               |   1 | 0.786 | 1.115 | 0.877 | 1.116 | 0.968
 221 | Harvard             |   1 | 0.781 | 0.949 | 0.935 | 1.197 | 0.908
 222 | Bucknell            |   1 | 0.778 | 0.940 | 0.868 | 1.117 | 0.907
 223 | Quinnipiac          |   1 | 0.767 | 1.048 | 0.815 | 1.063 | 0.891
 224 | UALR                |   1 | 0.765 | 1.059 | 0.830 | 1.084 | 1.067
 225 | Villanova           |   1 | 0.759 | 0.915 | 0.880 | 1.159 | 0.953
 226 | Southern Ill.       |   1 | 0.756 | 1.015 | 0.825 | 1.092 | 1.104
 227 | Hartford            |   1 | 0.752 | 0.939 | 0.773 | 1.027 | 0.928
 228 | Tex.-Pan American   |   1 | 0.747 | 0.964 | 0.942 | 1.261 | 0.938
 228 | Eastern Mich.       |   1 | 0.747 | 0.971 | 0.886 | 1.186 | 1.015
 230 | UC Riverside        |   1 | 0.745 | 1.103 | 0.872 | 1.171 | 1.095
 231 | Maine               |   1 | 0.744 | 0.890 | 0.915 | 1.229 | 0.895
 231 | NJIT                |   1 | 0.744 | 0.960 | 0.874 | 1.176 | 0.824
 233 | Wagner              |   1 | 0.742 | 0.882 | 0.872 | 1.175 | 0.857
 234 | Army West Point     |   1 | 0.737 | 0.946 | 0.781 | 1.060 | 0.870
 235 | Northeastern        |   1 | 0.731 | 0.833 | 0.822 | 1.125 | 0.930
 236 | San Jose St.        |   1 | 0.730 | 0.928 | 0.839 | 1.149 | 1.078
 237 | Binghamton          |   1 | 0.727 | 1.028 | 0.872 | 1.199 | 0.940
 238 | North Dakota St.    |   1 | 0.722 | 0.964 | 0.831 | 1.152 | 0.956
 239 | Miami (OH)          |   1 | 0.721 | 1.020 | 0.926 | 1.285 | 0.997
 240 | Siena               |   1 | 0.720 | 0.892 | 0.798 | 1.109 | 0.910
 241 | Florida A&M         |   1 | 0.719 | 1.030 | 0.774 | 1.075 | 0.914
 242 | Murray St.          |   1 | 0.717 | 1.066 | 0.958 | 1.337 | 0.973
 243 | Marist              |   1 | 0.716 | 0.883 | 0.856 | 1.196 | 0.889
 244 | Eastern Ky.         |   1 | 0.714 | 1.135 | 0.937 | 1.312 | 0.966
 244 | Northern Ky.        |   1 | 0.714 | 0.988 | 0.915 | 1.282 | 1.021
 246 | Utah Valley         |   1 | 0.713 | 1.359 | 0.885 | 1.241 | 0.979
 247 | Cornell             |   1 | 0.711 | 0.906 | 0.819 | 1.152 | 0.906
 248 | Youngstown St.      |   1 | 0.706 | 0.955 | 0.844 | 1.197 | 1.031
 249 | Portland            |   1 | 0.701 | 0.942 | 0.766 | 1.093 | 1.063
 250 | Monmouth            |   1 | 0.698 | 0.874 | 0.784 | 1.124 | 0.932
 251 | Lehigh              |   1 | 0.697 | 0.877 | 0.938 | 1.346 | 0.882
 251 | Incarnate Word      |   1 | 0.697 | 1.033 | 0.793 | 1.138 | 0.982
 253 | USC Upstate         |   1 | 0.696 | 1.093 | 0.861 | 1.237 | 1.036
 254 | Northern Ill.       |   1 | 0.695 | 1.057 | 0.802 | 1.155 | 0.981
 255 | Oakland             |   1 | 0.691 | 1.074 | 0.987 | 1.427 | 1.067
 256 | Bethune-Cookman     |   1 | 0.690 | 0.993 | 0.781 | 1.131 | 0.959
 257 | Fairfield           |   1 | 0.686 | 0.931 | 0.799 | 1.165 | 0.916
 258 | Eastern Ill.        |   1 | 0.685 | 1.019 | 0.865 | 1.262 | 1.013
 259 | North Dakota        |   1 | 0.683 | 0.936 | 0.794 | 1.162 | 0.939
 260 | Norfolk St.         |   1 | 0.676 | 0.894 | 0.831 | 1.228 | 0.747
 261 | UMass Lowell        |   1 | 0.672 | 0.848 | 0.865 | 1.287 | 0.913
 262 | Hofstra             |   1 | 0.669 | 1.105 | 0.901 | 1.347 | 0.935
 263 | James Madison       |   1 | 0.666 | 1.180 | 0.980 | 1.471 | 0.978
 264 | UT Martin           |   1 | 0.662 | 1.136 | 0.813 | 1.229 | 0.974
 265 | Jackson St.         |   1 | 0.660 | 0.997 | 1.005 | 1.521 | 0.821
 266 | Savannah St.        |   1 | 0.656 | 0.963 | 0.778 | 1.187 | 0.892
 267 | N.C. Central        |   1 | 0.653 | 0.971 | 0.760 | 1.163 | 0.886
 268 | Western Ill.        |   1 | 0.648 | 0.990 | 0.734 | 1.133 | 1.020
 269 | Albany (NY)         |   1 | 0.638 | 1.025 | 0.785 | 1.231 | 0.920
 270 | New Orleans         |   1 | 0.627 | 1.067 | 0.706 | 1.126 | 1.022
 271 | Southern U.         |   1 | 0.625 | 1.037 | 0.822 | 1.316 | 0.890
 272 | Towson              |   1 | 0.616 | 1.120 | 0.917 | 1.489 | 0.949
 273 | Dayton              |   1 | 0.612 | 1.057 | 0.778 | 1.271 | 0.946
 274 | Massachusetts       |   1 | 0.611 | 1.127 | 0.697 | 1.141 | 0.950
 275 | Lafayette           |   1 | 0.610 | 1.076 | 0.723 | 1.186 | 0.931
 276 | Buffalo             |   1 | 0.609 | 1.052 | 0.799 | 1.312 | 0.931
 277 | New Mexico St.      |   1 | 0.598 | 1.466 | 0.864 | 1.444 | 0.982
 278 | Sacred Heart        |   1 | 0.591 | 0.955 | 0.719 | 1.218 | 0.888
 279 | St. Bonaventure     |   1 | 0.585 | 0.991 | 0.691 | 1.181 | 0.868
 280 | Chicago St.         |   1 | 0.564 | 0.977 | 0.791 | 1.401 | 0.943
 281 | Brown               |   1 | 0.556 | 1.033 | 0.885 | 1.590 | 0.938
 282 | Manhattan           |   1 | 0.555 | 0.946 | 0.731 | 1.317 | 0.883
 283 | Iona                |   1 | 0.548 | 0.952 | 0.643 | 1.172 | 0.882
 284 | LIU Brooklyn        |   1 | 0.541 | 0.910 | 0.790 | 1.460 | 0.854
 285 | Grambling           |   1 | 0.536 | 1.122 | 0.808 | 1.508 | 0.906
 285 | Northern Colo.      |   1 | 0.536 | 1.308 | 0.762 | 1.420 | 0.920
 287 | Yale                |   1 | 0.533 | 0.915 | 0.830 | 1.556 | 0.900
 288 | Niagara             |   1 | 0.524 | 0.941 | 0.803 | 1.531 | 0.847
 289 | Princeton           |   1 | 0.521 | 0.845 | 0.671 | 1.290 | 0.983
 290 | Fairleigh Dickinson |   1 | 0.519 | 0.980 | 0.703 | 1.354 | 0.842
 291 | Central Conn. St.   |   1 | 0.488 | 1.015 | 0.628 | 1.288 | 0.860
 292 | UMES                |   1 | 0.478 | 1.033 | 0.542 | 1.135 | 0.827
 293 | NYIT                |   1 | 0.468 | 0.968 | 0.701 | 1.497 | 0.900
 294 | N.C. A&T            |   1 | 0.462 | 1.062 | 0.788 | 1.707 | 0.902
 295 | Saint Peter's       |   1 | 0.449 | 1.094 | 0.677 | 1.509 | 0.898
 296 | Mt. St. Mary's      |   1 | 0.448 | 1.090 | 0.667 | 1.488 | 0.859
 297 | Mississippi Val.    |   1 | 0.444 | 1.031 | 0.780 | 1.757 | 0.945
 298 | Delaware St.        |   1 | 0.432 | 1.124 | 0.805 | 1.865 | 0.776
 299 | Alcorn              |   1 | 0.429 | 1.104 | 0.761 | 1.776 | 0.905
 300 | Prairie View        |   1 | 0.406 | 1.103 | 0.763 | 1.876 | 0.868
 301 | Coppin St.          |   1 | 0.256 | 0.966 | 0.569 | 2.226 | 0.820
(301 rows)

 rk  |        school        | div |  str  | park  |  ofs  |  dfs  |  sos  
-----+----------------------+-----+-------+-------+-------+-------+-------
   1 | Franklin Pierce      |   2 | 1.608 | 1.059 | 1.430 | 0.524 | 0.797
   2 | St. Cloud St.        |   2 | 1.449 | 0.885 | 1.480 | 0.602 | 0.758
   3 | West Ala.            |   2 | 1.409 | 0.874 | 1.581 | 0.661 | 0.898
   4 | Nova Southeastern    |   2 | 1.395 | 1.062 | 1.479 | 0.625 | 0.933
   5 | Tampa                |   2 | 1.372 | 1.098 | 1.695 | 0.728 | 0.950
   6 | Catawba              |   2 | 1.343 | 1.138 | 1.416 | 0.621 | 0.887
   7 | Florida Tech         |   2 | 1.338 | 0.946 | 1.490 | 0.656 | 0.910
   8 | Columbus St.         |   2 | 1.308 | 0.951 | 1.687 | 0.760 | 0.924
   9 | Saint Leo            |   2 | 1.269 | 1.108 | 1.483 | 0.688 | 0.890
