BEGIN
CREATE TABLE
INSERT 0 949
 rk  |       school        | div |  str  | park  |  ofs  |  dfs  |  sos  
  73 | Duke                | D1  | 1.339 | 0.941 | 1.230 | 0.919 | 1.105
  74 | Miami (FL)          | D1  | 1.335 | 1.002 | 0.951 | 0.712 | 1.168
  75 | Kent St.            | D1  | 1.324 | 1.014 | 1.010 | 0.763 | 0.945
  76 | East Carolina       | D1  | 1.319 | 0.964 | 1.165 | 0.883 | 1.100
  77 | San Francisco       | D1  | 1.305 | 1.005 | 1.071 | 0.821 | 1.040
  78 | Wright St.          | D1  | 1.290 | 0.957 | 1.074 | 0.833 | 1.004
  79 | Ga. Southern        | D1  | 1.288 | 1.095 | 1.052 | 0.817 | 1.024
  80 | VCU                 | D1  | 1.280 | 0.991 | 1.039 | 0.812 | 0.962
  81 | UTSA                | D1  | 1.278 | 1.126 | 1.102 | 0.862 | 1.093
  82 | New Mexico          | D1  | 1.277 | 1.345 | 1.160 | 0.909 | 1.099
  83 | Tennessee           | D1  | 1.264 | 0.997 | 0.991 | 0.783 | 1.131
  84 | Minnesota           | D1  | 1.256 | 0.890 | 1.189 | 0.947 | 1.050
  85 | California          | D1  | 1.253 | 0.969 | 1.222 | 0.976 | 1.210
  86 | Yale                | D1  | 1.249 | 0.908 | 1.259 | 1.008 | 0.984
  87 | Troy                | D1  | 1.239 | 1.022 | 1.105 | 0.892 | 1.041
  88 | Georgia             | D1  | 1.234 | 1.017 | 1.020 | 0.827 | 1.165
  89 | UT Arlington        | D1  | 1.229 | 0.916 | 1.085 | 0.883 | 1.062
  90 | Cal Poly            | D1  | 1.228 | 0.985 | 0.943 | 0.768 | 1.112
  91 | Kansas St.          | D1  | 1.223 | 1.009 | 1.115 | 0.911 | 1.115
  92 | North Florida       | D1  | 1.208 | 1.123 | 0.932 | 0.772 | 1.002
  93 | Wichita St.         | D1  | 1.207 | 0.962 | 1.102 | 0.913 | 1.060
  94 | New Orleans         | D1  | 1.204 | 1.047 | 1.046 | 0.868 | 1.037
  95 | Hawaii              | D1  | 1.196 | 0.822 | 1.148 | 0.960 | 1.093
  96 | Xavier              | D1  | 1.192 | 0.986 | 1.051 | 0.882 | 1.028
  97 | Lamar University    | D1  | 1.188 | 0.928 | 1.123 | 0.945 | 1.016
  98 | Delaware            | D1  | 1.183 | 1.158 | 1.102 | 0.931 | 0.975
  99 | Iowa                | D1  | 1.182 | 0.974 | 1.126 | 0.953 | 0.998
 100 | Washington St.      | D1  | 1.181 | 1.067 | 1.118 | 0.947 | 1.142
 101 | Rhode Island        | D1  | 1.179 | 0.878 | 1.106 | 0.938 | 0.979
 102 | Virginia Tech       | D1  | 1.177 | 1.142 | 1.175 | 0.998 | 1.116
 103 | Dartmouth           | D1  | 1.176 | 0.921 | 1.045 | 0.889 | 0.970
 104 | Tennessee Tech      | D1  | 1.173 | 1.121 | 1.177 | 1.003 | 0.956
 105 | Seton Hall          | D1  | 1.171 | 0.902 | 0.918 | 0.784 | 1.013
 106 | Jacksonville        | D1  | 1.166 | 1.039 | 1.021 | 0.876 | 1.028
 107 | Mercer              | D1  | 1.161 | 1.095 | 1.146 | 0.987 | 0.960
 108 | Bethune-Cookman     | D1  | 1.157 | 0.988 | 1.077 | 0.931 | 0.995
 108 | UC Santa Barbara    | D1  | 1.157 | 1.048 | 1.052 | 0.909 | 1.125
 110 | New Mexico St.      | D1  | 1.156 | 1.437 | 0.967 | 0.837 | 0.975
 111 | Tulane              | D1  | 1.154 | 0.905 | 1.255 | 1.088 | 1.157
 112 | Sacramento St.      | D1  | 1.147 | 0.922 | 0.972 | 0.848 | 0.997
 113 | Grand Canyon        | D1  | 1.145 | 1.072 | 1.011 | 0.883 | 1.013
 114 | Alabama             | D1  | 1.143 | 0.940 | 1.138 | 0.995 | 1.125
 114 | Kansas              | D1  | 1.143 | 1.068 | 0.997 | 0.872 | 1.127
 116 | SFA                 | D1  | 1.142 | 0.927 | 1.083 | 0.949 | 1.022
 117 | Boston College      | D1  | 1.130 | 0.985 | 0.967 | 0.856 | 1.111
 118 | Arizona St.         | D1  | 1.128 | 1.082 | 1.085 | 0.962 | 1.194
 119 | Samford             | D1  | 1.125 | 1.014 | 1.012 | 0.899 | 0.998
 120 | Cincinnati          | D1  | 1.123 | 1.027 | 0.989 | 0.880 | 1.078
 121 | UC Davis            | D1  | 1.118 | 0.901 | 1.113 | 0.996 | 1.097
 122 | Pittsburgh          | D1  | 1.111 | 1.044 | 0.959 | 0.863 | 1.093
 123 | UNCG                | D1  | 1.110 | 1.140 | 1.080 | 0.973 | 0.981
 124 | UNCW                | D1  | 1.106 | 0.991 | 1.100 | 0.995 | 1.020
 125 | UC Irvine           | D1  | 1.091 | 0.871 | 1.241 | 1.138 | 1.127
 126 | Central Ark.        | D1  | 1.090 | 1.066 | 0.984 | 0.903 | 1.022
 127 | Houston Baptist     | D1  | 1.089 | 1.163 | 0.848 | 0.778 | 1.023
 127 | Memphis             | D1  | 1.089 | 0.977 | 1.160 | 1.066 | 1.070
 129 | Stetson             | D1  | 1.083 | 0.983 | 0.923 | 0.853 | 1.022
 130 | Southeast Mo. St.   | D1  | 1.081 | 1.069 | 1.099 | 1.017 | 0.973
 130 | Notre Dame          | D1  | 1.081 | 0.989 | 0.914 | 0.845 | 1.119
 132 | Furman              | D1  | 1.077 | 1.162 | 0.984 | 0.914 | 0.991
 133 | William & Mary      | D1  | 1.076 | 1.090 | 1.010 | 0.939 | 0.986
 133 | CSUN                | D1  | 1.076 | 1.102 | 1.003 | 0.932 | 1.087
 135 | Western Caro.       | D1  | 1.069 | 1.251 | 1.033 | 0.966 | 1.014
 136 | Fairfield           | D1  | 1.068 | 0.942 | 0.982 | 0.919 | 0.902
 137 | Marist              | D1  | 1.067 | 0.886 | 1.007 | 0.943 | 0.914
 137 | Southern California | D1  | 1.067 | 0.930 | 1.067 | 1.000 | 1.164
 139 | CSU Bakersfield     | D1  | 1.065 | 1.042 | 1.110 | 1.043 | 0.995
 140 | Indiana St.         | D1  | 1.049 | 1.058 | 0.944 | 0.899 | 0.996
 141 | UMass Lowell        | D1  | 1.046 | 0.848 | 0.950 | 0.909 | 0.974
 142 | Purdue              | D1  | 1.043 | 0.913 | 0.974 | 0.933 | 1.010
 143 | Winthrop            | D1  | 1.036 | 0.972 | 0.981 | 0.947 | 0.979
 144 | UC Riverside        | D1  | 1.035 | 1.125 | 0.933 | 0.901 | 1.112
 145 | Kennesaw St.        | D1  | 1.029 | 1.020 | 1.074 | 1.044 | 1.025
 146 | Saint Louis         | D1  | 1.028 | 1.018 | 1.005 | 0.977 | 0.921
 147 | Jacksonville St.    | D1  | 1.023 | 0.996 | 0.990 | 0.968 | 0.970
 147 | Texas St.           | D1  | 1.023 | 1.081 | 1.156 | 1.130 | 1.039
 147 | Col. of Charleston  | D1  | 1.023 | 1.056 | 1.015 | 0.991 | 1.036
 150 | Air Force           | D1  | 1.021 | 1.415 | 1.245 | 1.218 | 0.979
 151 | Columbia            | D1  | 1.019 | 1.018 | 1.161 | 1.140 | 1.007
 152 | Milwaukee           | D1  | 1.010 | 0.908 | 0.924 | 0.915 | 0.957
 153 | Little Rock         | D1  | 1.006 | 1.054 | 0.996 | 0.990 | 1.021
 154 | Pepperdine          | D1  | 0.999 | 0.864 | 0.932 | 0.933 | 1.093
 154 | ETSU                | D1  | 0.999 | 1.179 | 1.122 | 1.123 | 0.991
 156 | Ball St.            | D1  | 0.997 | 1.120 | 0.964 | 0.967 | 0.978
 157 | Nicholls St.        | D1  | 0.995 | 0.911 | 0.930 | 0.934 | 1.008
 157 | Marshall            | D1  | 0.995 | 1.046 | 1.028 | 1.032 | 1.060
 159 | Davidson            | D1  | 0.994 | 1.109 | 1.022 | 1.028 | 0.989
 160 | Middle Tenn.        | D1  | 0.993 | 1.089 | 1.154 | 1.162 | 1.088
 161 | Radford             | D1  | 0.988 | 1.090 | 0.914 | 0.925 | 0.994
 162 | Illinois            | D1  | 0.987 | 1.037 | 1.063 | 1.078 | 1.056
 162 | Morehead St.        | D1  | 0.987 | 1.424 | 1.051 | 1.065 | 0.946
 164 | Stony Brook         | D1  | 0.984 | 1.033 | 0.916 | 0.931 | 0.949
 165 | Presbyterian        | D1  | 0.980 | 1.009 | 0.952 | 0.971 | 0.973
 166 | Wofford             | D1  | 0.971 | 1.058 | 1.095 | 1.128 | 0.965
 167 | Northwestern        | D1  | 0.969 | 0.940 | 0.974 | 1.006 | 1.017
 167 | Cornell             | D1  | 0.969 | 0.899 | 0.977 | 1.008 | 0.939
 169 | Ohio                | D1  | 0.968 | 1.070 | 0.914 | 0.944 | 0.948
 170 | Bryant              | D1  | 0.961 | 0.943 | 0.962 | 1.001 | 0.921
 171 | Arkansas St.        | D1  | 0.960 | 0.942 | 1.046 | 1.090 | 1.006
 172 | Canisius            | D1  | 0.957 | 1.095 | 0.905 | 0.947 | 0.901
 173 | High Point          | D1  | 0.953 | 0.954 | 0.942 | 0.988 | 0.974
 174 | Central Mich.       | D1  | 0.952 | 1.016 | 1.064 | 1.118 | 0.973
 175 | Butler              | D1  | 0.944 | 0.979 | 0.861 | 0.912 | 0.895
 176 | Murray St.          | D1  | 0.942 | 1.086 | 1.169 | 1.241 | 0.958
 176 | UAB                 | D1  | 0.942 | 0.976 | 0.891 | 0.945 | 1.051
 178 | Valparaiso          | D1  | 0.939 | 0.892 | 1.004 | 1.069 | 0.971
 179 | Nevada              | D1  | 0.938 | 1.123 | 0.919 | 0.980 | 1.091
 180 | UNLV                | D1  | 0.928 | 1.225 | 0.931 | 1.003 | 1.038
 181 | Ohio St.            | D1  | 0.927 | 0.974 | 1.001 | 1.080 | 1.075
 182 | Navy                | D1  | 0.926 | 0.895 | 1.004 | 1.085 | 0.844
 182 | Central Conn. St.   | D1  | 0.926 | 0.993 | 0.892 | 0.963 | 0.903
 182 | Eastern Mich.       | D1  | 0.926 | 0.961 | 0.981 | 1.059 | 0.992
 185 | Northeastern        | D1  | 0.921 | 0.841 | 1.092 | 1.186 | 0.956
 185 | Lipscomb            | D1  | 0.921 | 1.027 | 0.926 | 1.006 | 0.979
 187 | Western Mich.       | D1  | 0.919 | 0.996 | 1.056 | 1.149 | 0.949
 188 | Niagara             | D1  | 0.912 | 0.935 | 0.933 | 1.023 | 0.881
 189 | Austin Peay         | D1  | 0.911 | 1.148 | 1.037 | 1.139 | 0.982
 190 | St. Bonaventure     | D1  | 0.907 | 0.990 | 0.895 | 0.987 | 0.914
 191 | Southern Ill.       | D1  | 0.904 | 1.001 | 0.915 | 1.013 | 0.994
 191 | Campbell            | D1  | 0.904 | 1.031 | 1.042 | 1.153 | 0.982
 193 | Elon                | D1  | 0.900 | 1.082 | 0.834 | 0.926 | 1.005
 194 | Creighton           | D1  | 0.887 | 0.930 | 0.826 | 0.931 | 0.999
 195 | Belmont             | D1  | 0.883 | 0.980 | 0.962 | 1.090 | 0.986
 195 | Gardner-Webb        | D1  | 0.883 | 1.005 | 0.974 | 1.103 | 0.981
 197 | Pacific             | D1  | 0.880 | 0.953 | 0.946 | 1.075 | 1.073
 198 | Penn                | D1  | 0.877 | 0.964 | 0.802 | 0.915 | 0.938
 199 | Monmouth            | D1  | 0.865 | 0.873 | 1.040 | 1.202 | 0.935
 200 | A&M-Corpus Christi  | D1  | 0.862 | 1.021 | 1.006 | 1.167 | 1.039
 201 | Appalachian St.     | D1  | 0.857 | 1.215 | 0.812 | 0.948 | 1.052
 202 | George Washington   | D1  | 0.854 | 0.964 | 0.849 | 0.994 | 0.915
 203 | UTRGV               | D1  | 0.852 | 0.947 | 1.015 | 1.190 | 0.932
 204 | Florida A&M         | D1  | 0.844 | 1.032 | 0.986 | 1.168 | 0.955
 205 | Harvard             | D1  | 0.843 | 0.955 | 0.924 | 1.096 | 0.951
 206 | James Madison       | D1  | 0.842 | 1.196 | 0.921 | 1.094 | 0.937
 206 | Brown               | D1  | 0.842 | 1.046 | 0.826 | 0.981 | 1.003
 208 | SIUE                | D1  | 0.841 | 0.962 | 1.068 | 1.270 | 0.945
 209 | George Mason        | D1  | 0.839 | 0.962 | 0.929 | 1.108 | 0.963
 210 | San Jose St.        | D1  | 0.835 | 0.932 | 0.975 | 1.167 | 1.074
 210 | UMBC                | D1  | 0.835 | 1.120 | 0.906 | 1.085 | 0.945
 212 | VMI                 | D1  | 0.834 | 1.130 | 0.921 | 1.104 | 0.983
 213 | Saint Joseph's      | D1  | 0.833 | 0.984 | 0.887 | 1.065 | 0.944
 214 | Rutgers             | D1  | 0.829 | 0.914 | 1.055 | 1.273 | 1.049
 215 | Bradley             | D1  | 0.820 | 0.959 | 1.041 | 1.270 | 1.014
 216 | Evansville          | D1  | 0.815 | 0.970 | 0.892 | 1.094 | 1.008
 217 | Maine               | D1  | 0.807 | 0.898 | 0.901 | 1.117 | 0.922
 217 | Miami (OH)          | D1  | 0.807 | 1.010 | 0.804 | 0.996 | 0.999
 219 | N.C. Central        | D1  | 0.806 | 0.988 | 0.967 | 1.199 | 0.910
 219 | Northwestern St.    | D1  | 0.806 | 0.920 | 0.943 | 1.170 | 1.009
 221 | South Dakota St.    | D1  | 0.802 | 1.082 | 0.897 | 1.118 | 0.879
 222 | Holy Cross          | D1  | 0.801 | 0.923 | 0.894 | 1.117 | 0.947
 223 | Illinois St.        | D1  | 0.797 | 0.929 | 0.977 | 1.226 | 0.990
 224 | Northern Ky.        | D1  | 0.795 | 0.996 | 1.088 | 1.368 | 0.991
 224 | Jackson St.         | D1  | 0.795 | 1.007 | 0.903 | 1.136 | 0.769
 226 | Alabama St.         | D1  | 0.791 | 1.013 | 0.953 | 1.205 | 0.844
 227 | Oakland             | D1  | 0.790 | 1.078 | 1.038 | 1.314 | 0.995
 228 | UT Martin           | D1  | 0.784 | 1.145 | 0.842 | 1.074 | 0.944
 229 | Fordham             | D1  | 0.782 | 0.919 | 0.803 | 1.027 | 0.928
 230 | Albany (NY)         | D1  | 0.780 | 1.032 | 0.878 | 1.127 | 0.925
 231 | Seattle U           | D1  | 0.778 | 0.890 | 0.992 | 1.274 | 0.963
 232 | Eastern Ky.         | D1  | 0.772 | 1.114 | 0.963 | 1.247 | 0.963
 233 | Georgia St.         | D1  | 0.771 | 1.155 | 0.775 | 1.006 | 1.029
 234 | Santa Clara         | D1  | 0.767 | 1.032 | 0.948 | 1.236 | 1.107
 234 | Abilene Christian   | D1  | 0.767 | 0.974 | 1.039 | 1.356 | 1.064
 236 | Charleston So.      | D1  | 0.753 | 1.135 | 0.791 | 1.050 | 0.960
 237 | Quinnipiac          | D1  | 0.751 | 1.031 | 0.818 | 1.089 | 0.928
 238 | North Dakota St.    | D1  | 0.749 | 0.963 | 0.684 | 0.913 | 0.847
 239 | Wagner              | D1  | 0.748 | 0.881 | 0.882 | 1.179 | 0.843
 240 | Bucknell            | D1  | 0.744 | 0.953 | 0.834 | 1.121 | 0.902
 241 | Penn St.            | D1  | 0.741 | 0.981 | 0.850 | 1.148 | 1.068
 242 | Georgetown          | D1  | 0.740 | 1.005 | 0.903 | 1.220 | 0.895
 243 | Iona                | D1  | 0.735 | 0.934 | 0.800 | 1.089 | 0.858
 244 | Hartford            | D1  | 0.732 | 0.982 | 1.002 | 1.369 | 0.982
 245 | Portland            | D1  | 0.714 | 0.952 | 0.774 | 1.084 | 1.070
 246 | Rider               | D1  | 0.711 | 0.981 | 0.795 | 1.119 | 0.918
 247 | Richmond            | D1  | 0.710 | 1.024 | 0.881 | 1.241 | 0.974
 248 | USC Upstate         | D1  | 0.703 | 1.107 | 0.828 | 1.178 | 0.971
 248 | N.C. A&T            | D1  | 0.703 | 1.067 | 0.876 | 1.246 | 0.892
 250 | Sacred Heart        | D1  | 0.700 | 0.956 | 0.887 | 1.266 | 0.889
 251 | The Citadel         | D1  | 0.695 | 0.965 | 0.769 | 1.106 | 1.031
 252 | Eastern Ill.        | D1  | 0.694 | 1.044 | 1.022 | 1.472 | 0.992
 253 | Buffalo             | D1  | 0.690 | 1.024 | 0.813 | 1.177 | 0.964
 254 | Northern Colo.      | D1  | 0.689 | 1.305 | 0.801 | 1.162 | 0.942
 255 | Northern Ill.       | D1  | 0.683 | 1.048 | 0.795 | 1.164 | 0.956
 256 | UNC Asheville       | D1  | 0.678 | 1.126 | 0.789 | 1.164 | 0.965
 257 | Towson              | D1  | 0.677 | 1.101 | 0.797 | 1.177 | 0.953
 258 | Western Ky.         | D1  | 0.672 | 1.016 | 0.793 | 1.181 | 1.085
 259 | Army West Point     | D1  | 0.670 | 0.947 | 0.863 | 1.287 | 0.902
 260 | Dayton              | D1  | 0.662 | 1.042 | 0.827 | 1.251 | 0.917
 261 | Princeton           | D1  | 0.657 | 0.867 | 0.817 | 1.244 | 1.014
 262 | Youngstown St.      | D1  | 0.653 | 0.962 | 0.892 | 1.366 | 0.986
 263 | Utah Valley         | D1  | 0.649 | 1.356 | 0.771 | 1.187 | 0.982
 264 | Siena               | D1  | 0.648 | 0.897 | 0.887 | 1.369 | 0.912
 265 | La.-Monroe          | D1  | 0.643 | 1.021 | 0.790 | 1.229 | 1.053
 266 | Toledo              | D1  | 0.640 | 1.031 | 0.823 | 1.285 | 1.005
 267 | Lehigh              | D1  | 0.639 | 0.891 | 0.754 | 1.180 | 0.834
 268 | Norfolk St.         | D1  | 0.635 | 0.884 | 0.827 | 1.302 | 0.814
 269 | Hofstra             | D1  | 0.630 | 1.110 | 0.771 | 1.224 | 0.953
 270 | Incarnate Word      | D1  | 0.624 | 1.061 | 0.879 | 1.409 | 0.962
 271 | LIU Brooklyn        | D1  | 0.618 | 0.917 | 0.944 | 1.528 | 0.859
 272 | Manhattan           | D1  | 0.615 | 0.936 | 0.765 | 1.243 | 0.906
 272 | Longwood            | D1  | 0.615 | 0.997 | 0.813 | 1.322 | 0.931
 274 | Bowling Green       | D1  | 0.608 | 1.196 | 0.719 | 1.181 | 0.947
 275 | Western Ill.        | D1  | 0.602 | 0.990 | 0.753 | 1.251 | 0.913
 276 | Massachusetts       | D1  | 0.589 | 1.102 | 0.650 | 1.104 | 0.941
 277 | Villanova           | D1  | 0.559 | 0.887 | 0.630 | 1.127 | 0.974
 278 | Delaware St.        | D1  | 0.550 | 1.120 | 0.662 | 1.205 | 0.789
 279 | Texas Southern      | D1  | 0.526 | 1.116 | 0.739 | 1.405 | 0.841
 280 | Fairleigh Dickinson | D1  | 0.506 | 0.973 | 0.893 | 1.763 | 0.853
 281 | Omaha               | D1  | 0.495 | 1.109 | 0.635 | 1.282 | 0.943
 282 | NJIT                | D1  | 0.492 | 0.979 | 0.799 | 1.626 | 0.895
 283 | Ark.-Pine Bluff     | D1  | 0.490 | 1.037 | 0.774 | 1.580 | 0.825
 284 | La Salle            | D1  | 0.476 | 1.027 | 0.647 | 1.358 | 0.929
 285 | Grambling           | D1  | 0.474 | 1.139 | 0.709 | 1.494 | 0.819
 286 | Savannah St.        | D1  | 0.463 | 0.958 | 0.734 | 1.583 | 0.899
 287 | Lafayette           | D1  | 0.454 | 1.099 | 0.762 | 1.677 | 0.896
 288 | Chicago St.         | D1  | 0.451 | 0.990 | 0.648 | 1.438 | 0.955
 289 | Southern U.         | D1  | 0.428 | 1.060 | 0.692 | 1.617 | 0.783
 290 | Coppin St.          | D1  | 0.415 | 0.981 | 0.777 | 1.873 | 0.788
 291 | Alcorn              | D1  | 0.400 | 1.094 | 0.631 | 1.576 | 0.839
 292 | UMES                | D1  | 0.381 | 1.019 | 0.565 | 1.483 | 0.826
 293 | Mt. St. Mary's      | D1  | 0.378 | 1.076 | 0.636 | 1.680 | 0.858
 294 | Prairie View        | D1  | 0.368 | 1.112 | 0.601 | 1.633 | 0.852
 295 | Fort Wayne          | D1  | 0.363 | 1.041 | 0.594 | 1.637 | 0.886
 296 | Mississippi Val.    | D1  | 0.356 | 1.023 | 0.587 | 1.648 | 0.841
 297 | Alabama A&M         | D1  | 0.330 | 1.103 | 0.534 | 1.614 | 0.820
 298 | NYIT                | D1  | 0.327 | 0.933 | 0.559 | 1.709 | 0.890
 299 | Saint Peter's       | D1  | 0.256 | 1.105 | 0.543 | 2.122 | 0.909
(299 rows)

 rk  |        school        | div |  str  | park  |  ofs  |  dfs  |  sos  
-----+----------------------+-----+-------+-------+-------+-------+-------
   1 | North Georgia        | D2  | 1.524 | 1.060 | 1.482 | 0.572 | 0.888
   2 | Tampa                | D2  | 1.415 | 1.096 | 1.674 | 0.696 | 0.922
   3 | Azusa Pacific        | D2  | 1.385 | 0.997 | 1.428 | 0.606 | 0.847
   4 | Colorado Mesa        | D2  | 1.334 | 1.142 | 1.260 | 0.556 | 0.833
   5 | Fla. Southern        | D2  | 1.307 | 1.045 | 1.442 | 0.649 | 0.910
   6 | Mount Olive          | D2  | 1.270 | 1.017 | 1.261 | 0.584 | 0.858
   7 | West Chester         | D2  | 1.251 | 0.950 | 1.448 | 0.681 | 0.871
   8 | S.C. Aiken           | D2  | 1.248 | 1.093 | 1.472 | 0.693 | 0.895
   9 | Mercyhurst           | D2  | 1.218 | 0.728 | 1.439 | 0.695 | 0.782
  10 | West Tex. A&M        | D2  | 1.210 | 1.174 | 1.113 | 0.541 | 0.894
  11 | Emporia St.          | D2  | 1.199 | 1.075 | 1.483 | 0.727 | 0.857
